labels,Text
0,ஃபின்லாந்து அல்ஸ்ட்ரோம் கார்ப்பரேஷன் ஃபின்லாந்து வாக்டோ பால்ப் & பேப்பர் இயந்திரங்கள் (இது வாக்டோ குழுமத்தின் ஒரு பகுதியாகும்) நிறுவனத்திலிருந்து ரஷ்ய டிவர் மில்லில் ஒரு புதிய கண்ணாடி அல்லாத நெய்த உற்பத்தி வரிசையில் முக்கிய உற்பத்தி உபகரணங்களை ஆர்டர் செய்துள்ளது.
0,"ஃபின்லாந்து வாகன நிறுவனம், நார்வேயின் ஸ்காண்டினேவியன் எலக்ட்ரிக் சிஸ்டம்ஸ் (SES) நிறுவனத்துடன் ஏசி டிரைவ்களை வழங்குவதில் முக்கிய ஒப்பந்தங்களை கையெழுத்திட்டுள்ளது."
0,பின்லாந்து-சுவீடன் TietoEnator ரஷ்யாவில் தனது வணிகத்தை விரைவாக விரிவுபடுத்துகிறது.
0,"ஸ்வீடனில் உள்ள டெலியாசோனரா வலையமைப்பில் மொபைல் தரவுகளின் அளவு 2014 ஆம் ஆண்டுக்குள் எட்டு மடங்கு அதிகரித்து 200,000 TB ஆக இருக்கும் என்று டெலியாசோனராவின் மொபிலிட்டி சேவைகளின் தலைவர் ஹெச்+_கான் டால்ஸ்ட்ர்ட்+ம் தெரிவித்துள்ளார்."
0,"M-real இன் தலைமை நிர்வாக அதிகாரி, Mikko Helander, இந்த பரிவர்த்தனை நிறுவனம் தனது மறுசீரமைப்பு திட்டத்தை விரைவாக தொடர உதவும் என்று கூறினார்."
0,"ஒல்வியின் நிர்வாக இயக்குனர் லாஸ்ஸே ஆஹோவின் கூற்றுப்படி, நிறுவனம் தற்போது ஒரு MMX பிளஸ் திட்டத்தை மேற்கொண்டு வருகிறது."
0,"கொள்முதல் செய்யப்பட்டு, வணிகங்கள் நன்கு ஒருங்கிணைக்கப்பட்டுள்ளன."
0,பிரேசிலிய மொபைல் பிளேயர் டெலெமிக் செல்யூலார் நேற்று அறிவித்தது அதன் ப்ரீபெய்ட் பில்லிங் முறையை விரிவுபடுத்த பின்லாந்து மென்பொருள் உருவாக்குநர் டெக்னோம் ஓ. ஜே. யைத் தேர்ந்தெடுத்துள்ளது.
0,"கார்கோடெக் கார்ப்பரேஷன், செய்தி வெளியீடு, ஏப்ரல் 28, 2008 அன்று மாலை 2 மணிக்கு பின்லாந்து நேரம் கடல் சரக்கு கையாளுதல் மற்றும் கடல் சரக்கு கையாளுதல் தீர்வுகளை வழங்குகின்ற கார்கோடெக்கின் MacGREGOR வணிகத் துறை மொத்த சரக்கு கப்பல்களுக்கான முக்கிய உறை கவர் ஆர்டர்களைப் பெற்றுள்ளது."
0,"ரஷ்ய திட்டங்களில், பெர்ல் பிளாசாவின் கட்டுமான பணிகள் தொடங்குவது ஒரு முக்கியமான படியாகும்."
0,2007 ஆம் ஆண்டிலிருந்து செலவு சேமிப்பு ஆண்டுக்கு சுமார் 20 மில்லியன் யூரோக்களாக உயரும் என்று OKO தெரிவித்துள்ளது.
0,2010-2013 ஆம் ஆண்டுகளில் கிரமோ குழுமத்தின் நிதி இலக்குகள் வருடாந்த விற்பனை வளர்ச்சி 10% க்கும் அதிகமாக உள்ளது; பங்கு மீதான வருமானம் 15% க்கும் அதிகமாக உள்ளது.
0,"ஒரு பங்குக்கு குறைக்கப்பட்ட இழப்பு 0.15 யூரோக்கள், 0.26 யூரோக்கள் என இருந்தது."
0,100 மில்லியன் யூரோக்கள் மதிப்புள்ள செயல்திறன் திட்டங்கள் ஃபினேரில் நடந்து வருகின்றன.
0,"எலக்ட்ரோபிட் (EB) நிறுவனம், EB இன் பட்ஜா சேவைக்காக, தகவல் மற்றும் தொடர்புத் தளங்களுக்கான சேவை வழங்குநரான ஃபுஜிட்சு சர்வீசஸுடன் அதன் தகவல் தொழில்நுட்ப உள்கட்டமைப்பு ஒப்பந்தத்தை புதுப்பித்துள்ளது."
0,ஐரோப்பிய போக்குவரத்து கிட்டத்தட்ட 30% அதிகரித்துள்ளது.
0,லண்டன் நகரத்தில் உள்ள வாட்டர்மார்க் ப்ளேஸ் திட்டத்திற்காக அனைத்து எலிவேட்டர்களையும் எஸ்கேப்டர்களையும் வழங்க சர் ராபர்ட் மெக் ஆல்பினிடமிருந்து ஒரு பெரிய ஆர்டரைப் பெற்றதாக பின்லாந்து எலிவேட்டர்கள் மற்றும் எஸ்கேப்டர்கள் உற்பத்தியாளர் KONE கார்ப்பரேஷன் செவ்வாய்க்கிழமை (மார்ச் 18) தெரிவித்துள்ளது.
0,"ஃபின்லாந்து நிதி மென்பொருள் உருவாக்குநர் Basware Oyj இன்று தனது விலைப்பட்டியல் ஆட்டோமேஷன் (IA) தீர்வை அமெரிக்காவில் ஒரு பெயரிடப்படாத பெரிய சில்லறை நிறுவனத்திற்கு 300,000 யூரோக்களுக்கு மேல் மதிப்புள்ள ஒப்பந்தத்தில் வழங்கும் என்று அறிவித்தது."
0,"ஃபின்லாந்து வன இயந்திரங்கள் மற்றும் உபகரணங்கள் உற்பத்தியாளர் Ponsse Oyj, 2007 அக்டோபர் 5 அன்று, மொத்தம் 67 வெட்டு-நீள முறை வன இயந்திரங்கள் மற்றும் 44 அறுவடைத் தலைகளை பிரேசிலிய காகித உற்பத்தியாளர் பஹியா பால்ப் மற்றும் பெயரிடப்படாத உருகுவே மர அறுவடை ஒப்பந்தக்காரர்களுக்கு வழங்கும் என்று அறிவித்தது."
0,"ஃபின்லாந்து மெட்ஸோ புதிய மர கையாளுதல் மற்றும் வெண்மைப்படுத்தும் கோடுகளை வழங்குகிறது, மேலும் பிரேசிலின் பாரான் + ஈ மாநிலத்தில் உள்ள டெல் + - மாகோ போர்பா ஆலையில் க்ராஃப் லைனர் துவைக்கும் கோடு மறுசீரமைக்கப்படும்."
0,ஃபின்லாந்து தொழில்நுட்பக் குழுமமான ஆஸ்போகம்ப் குழுமம் ஓ. ஜே. (OMX Helsinki: ACG1V) அதன் மூன்றாம் காலாண்டு அறிக்கையை வியாழக்கிழமை (நவம்பர் 13 ) வெளியிட்டது.
0,ஃபின்லாந்து நிறுவனமான எலக்ட்ரானிக்ஸ் ஒப்பந்த உற்பத்தியாளர் எல்கோடெக் ஹங்கேரி க்ஃப்டி நிறுவனம் இரண்டு தொழிற்சாலைகளைக் கொண்ட P+_cs இல் புதிய ஆர்டர்களை நிறைவேற்றுவதற்காக 650 க்கும் மேற்பட்ட புதிய பணியாளர்களை நியமிக்கும் திட்டங்களை அறிவித்துள்ளது.
0,"2010 ஆம் ஆண்டின் இரண்டாம் காலாண்டில், வரிக்கு முந்தைய வருமானம், EUR3.9 மில்லியனுடன் ஒப்பிடும்போது, EUR4.5 மில்லியனுக்கும் அதிகமாக இருந்தது."
0,"டெலெனோருக்கு, மூன்றரை வருட ஒப்பந்தத்தின் மதிப்பு சுமார் 12.6 மில்லியன் ஆகும். நோர்வே, ஸ்வீடன், டென்மார்க் மற்றும் பின்லாந்து ஆகிய நாடுகளில் Telenor மற்றும் Elisa ஆகியவை அதன் முக்கிய ICT தீர்வுகளை வழங்குபவர்களாக YIT தேர்ந்தெடுத்துள்ளது."
0,"எனினும், வங்கிகள் மாற்று நிதியுதவியை வழங்குவார்கள் என்று அவர் எதிர்பார்க்கிறார்."
0,"2007 ஆம் ஆண்டில், மரிமெக்கோ ஜப்பானின் மத்திய பகுதியில் உள்ள யோகோஹாமா மற்றும் நாகோயாவில், அமெரிக்காவின் வாஷிங்டன் டி. சி. நகரில் உள்ள சில்வர் ஸ்பிரிங்கில், மத்திய ஆஸ்திரியாவின் கிராஸ் மற்றும் வட டேனிஷ் நாட்டின் ஆல்போர்க் நகரில் உள்ள கருத்திட்ட கடைகளையும் திறந்துள்ளது."
0,"2008 ஆம் ஆண்டில், இந்த ஒப்பந்தம் 20 மில்லியன் - 25 மில்லியன் யூரோக்கள் வரை சேமிப்பைக் கொண்டுவருவதாகக் கூறப்படுகிறது."
0,"மத்திய கிழக்கு மற்றும் வட ஆபிரிக்காவில், சமீபத்திய ஆண்டுகளில் டெக்னோட்ரி கணிசமாக வளர்ந்துள்ளது."
0,2010 ஆம் ஆண்டின் முதல் காலாண்டில் 18 மே 2010 - ஃபின்லாந்து மின்சார கூறுகள் உற்பத்தியாளர் சால்பான் ஓ (HEL: SAL1V) இன்று 2010 ஆம் ஆண்டின் முதல் காலாண்டில் நிகர இலாபமாக 1.6 மில்லியன் யூரோக்கள் மாறிவிட்டதாக அறிவித்தது.
0,"2006 ஆம் ஆண்டின் இறுதியில், விற்பனை நிலையங்களின் எண்ணிக்கை 60-70 ஆக உயரும்."
0,"2010 ஆம் ஆண்டின் முதல் காலாண்டில், சந்தை மதிப்பீட்டு முடிவு, கடந்த ஆண்டின் அதே காலகட்டத்தில் 32 மில்லியன் யூரோ இழப்புடன் ஒப்பிடும்போது, வரிக்கு முன்னர் 133 மில்லியன் யூரோ லாபம் ஆகும்."
0,இந்தியாவில் உள்ள 6 புதிய வாடிக்கையாளர்களுடன் இன்கேப் ஒப்பந்த உற்பத்தி சேவைகள் தனியார் லிமிடெட் ஒப்பந்தம் செய்துள்ளது.
0,அதே காலாண்டில் 0.34 யூரோவை விட 0.16 யூரோவை விட ஒரு வருடத்திற்கு முன்னர் அதன் மூன்றாவது காலாண்டில் குறைக்கப்பட்ட EPS 0.34 யூரோவாக இருந்தது என்றும் அது தெரிவித்துள்ளது.
0,இது ஒரு பங்குக்கு ஈவு (EPS) 0.44 யூரோக்களை ஈட்டியது.
0,இது ஒரு பங்குக்கு 0.08 யூரோக்கள் சம்பாதித்த இலாபங்களுக்கும் (EPS) 0.04 யூரோக்கள் இழப்பிற்கும் சமமாக இருந்தது.
0,"தேர்ந்தெடுக்கப்பட்ட வளர்ச்சி பிரிவுகளில் கவனம் செலுத்துவதற்கும், நிறுவன அமைப்புகளை சீராக்குவதற்கும் இது திட்டங்களை பூர்த்தி செய்கிறது."
0,"இது $ 2.2 பில்லியன் முதல் $ 2.3 பில்லியன் வரையிலான வருவாயை எதிர்பார்க்கிறது, இது $ 2.19 பில்லியன் மதிப்பீடுகளை விட சற்று அதிகமாக உள்ளது."
0,அது ரூக்கியின் கடல் வணிகத்தையும் வலுப்படுத்தும்.
0,இது நிதி மற்றும் ஆன்லைன் சேவை மற்றும் அவற்றின் பராமரிப்புக்கான தற்போதைய அமைப்புகளின் உள்ளடக்கம் மற்றும் செயல்பாட்டை இணைத்து புதுப்பிக்கும்.
0,"Vodafone இன் உலகளாவிய முனையங்கள் இயக்குனர் Jens Schulte-Bockum நிறுவனம் Vodafone 125 மற்றும் 225 மாடல்களை விற்பனைக்கு கொண்டுவருவதற்கான முதல் ஆண்டில் ஒரு முதல் இரண்டு மில்லியன் விற்பனைக்கு எதிர்பார்க்கிறது என்று கூறினார், மற்றும் சாதனத்தின் வாழ்நாள் முழுவதும் பல்லாயிரக்கணக்கான மில்லியன்."
0,"Glaston இன் தலைமை பொறியாளர் Juha Jordan, Vacon ஐ உலக அளவில் AC இயக்கிகள் வழங்குநராக தேர்ந்தெடுக்கப்பட்டதற்கு ஒரு காரணம் Glaston செயல்படும் அதே நாடுகளில் சேவை மற்றும் ஆதரவு மையங்கள் இருப்பதாக கூறினார்."
0,SysOpen Digia இன் தலைமை தொழில்நுட்ப அதிகாரி Kai Tulonen கூறுகிறார்ஃ `` Mobility Business Suite தொலைத்தொடர்புத் துறையில் நிறுவனத்தின் வாய்ப்பை ஒரு குறிப்பிடத்தக்க மைல்கல்லாகக் குறிக்கிறது.
0,"கடந்த மாதம், அவுட்காம்பு தனது தொழில்நுட்ப அலகு, அவுட்காம்பு டெக்னாலஜி ஓ. ஜே. யில் 80 சதவீதத்திற்கும் அதிகமானவற்றை விற்று, உலகின் மிகப்பெரிய எஃகு உற்பத்தியாளராக மாறுவதற்கான தனது மூலோபாய இலக்கை முன்னெடுத்துச் சென்றது."
0,"கடந்த வாரம், பின்லாந்து உலோக மற்றும் தொழில்நுட்பக் குழு தனது தொழில்நுட்ப அலகுகளில் 80 சதவீதத்தை விற்பனை செய்ய திட்டமிட்டுள்ளது. உலகின் மிகப்பெரிய எஃகு உற்பத்தியாளராக மாறுவதற்கான நிறுவனத்தின் மூலோபாய இலக்கை முன்னெடுத்துச் செல்லும் வகையில்."
0,"மாடிசன், விஸ்ஸில், பிப்ரவரி 6 - PRNewswire - - - - - ஃபிஸ்கர்ஸ் அறிவிக்கிறது, அமெரிக்காவின் காப்புரிமை மற்றும் வர்த்தக முத்திரை அலுவலகம் அதன் சின்னமான கத்திரி கையாளுதல்களில் ஆரஞ்சு நிறத்திற்கான வர்த்தக முத்திரை பதிவு வழங்கியுள்ளது."
0,"MANAVIGATOR-செப்டம்பர் 7, 2010- ஐ. வி. ஆர். சி. எல். ஃபின்லாந்து வேதியியல் குழுமம் கெமிரா (HEL: KRA1V) உடன் இந்திய கூட்டு நிறுவனத்தை காண்பிக்கும் கெமிரா நிறுவனம் செவ்வாய்க்கிழமை அறிவித்தது."
0,ஸ்வீடனில் உள்ள வடலேண்ட் ரிசர்சஸ் நிறுவனத்தின் புதிய காவுனிஸ்வரா இரும்பு கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா கச்சா க
0,M-real இன் விற்பனை 2010 ஆம் ஆண்டின் இரண்டாவது காலாண்டில் 4 சதவீதம் அதிகரித்து 609 மில்லியன் யூரோக்களாக இருக்கும் என்று எதிர்பார்க்கப்படுகிறது.
0,"வட அமெரிக்க வாகனங்களில் நிறுவப்பட்ட வரைபட தரவு அமைப்புகளில் NAVTEQ முன்னணி வகிக்கிறது மற்றும் வட அமெரிக்காவில் OnStar போன்ற சேவைகளால் வழங்கப்படும் திருப்பம்-வரிசை வழிசெலுத்தல் தரவுகளில் முன்னணியில் இருக்கலாம், என்று மின்னெட்டோன்காவில் உள்ள டெலெமாடிக்ஸ் ஆராய்ச்சி குழுவின் ஆய்வாளர் பில் மேக்னி கூறினார்."
0,"நேஸ்டி ஓய்லின் வாரியம் 2007 ஆம் ஆண்டு முழுக்க 1.00 யூரோ பங்கீடு வழங்க முன்மொழிந்தது, இது ஒரு வருடத்திற்கு முன்பு 0.90 யூரோக்களுடன் ஒப்பிடும்போது."
0,ஒரு வருடத்திற்கு முன்னர் 15.6 மில்லியன் யூரோக்களுடன் ஒப்பிடும்போது நிகர வட்டி வருவாய் 15.9 மில்லியன் யூரோக்கள்.
0,நிகர இலாபம் 29.8 மில்லியன் என்ற அளவில் 35.5 மில்லியன் ஆகும்.
0,2007 ஆம் ஆண்டில் நிகர விற்பனை 2006 க்கு ஒப்பிடும்போது 10% அதிகரிக்கும் என்று எதிர்பார்க்கப்படுகிறது.
0,2008 ஆம் ஆண்டில் நொக்கியா சிகாகோவை தளமாகக் கொண்ட நவ்டெக் நிறுவனத்தை வாங்கியது. இது கூகிள் வரைபடங்களுடன் மற்றும் டாம்டோம் என்வி மற்றும் கார்மின் எல்டிடி போன்ற வழிசெலுத்தல் சாதன நிறுவனங்களுடன் போட்டியிட வரைபட தரவுத்தளத்தை வாங்கியது.
0,"2009 ஆம் ஆண்டின் இரண்டாம் காலாண்டில் 188 மில்லியன் யூரோக்கள் இழப்புடன் ஒப்பிடுகையில், 179 மில்லியன் யூரோக்கள் இயக்க இழப்பு ஆகும்."
0,"2009 ஆம் ஆண்டின் இதே காலப்பகுதியில் 12.7 மில்லியன் யூரோ இழப்புடன் ஒப்பிடுகையில், 9.8 மில்லியன் யூரோக்கள் இயக்க இலாபமாக இருந்தது."
0,"2005 ஆம் ஆண்டின் முதல் காலாண்டில் 2.2 மில்லியன் யூரோக்கள் இழப்புடன் ஒப்பிடும்போது, வரிக்கு முந்தைய இழப்பு 0.3 மில்லியன் யூரோக்கள்."
0,"2008 ஆம் ஆண்டின் நான்காவது காலாண்டில் 159.2 மில்லியன் யூரோ இழப்பு ஏற்பட்டதுடன் ஒப்பிடுகையில், வரிக்கு முன்னர் இலாபம் மொத்தம் 2.0 மில்லியன் யூரோக்கள்."
0,"2009 ஆம் ஆண்டின் இதே காலப்பகுதியில் 13,1 மில்லியன் யூரோ இழப்புடன் ஒப்பிடுகையில், வரிக்கு முன்னர் இலாபம் 80,8 மில்லியன் யூரோக்கள்."
0,"முன்னதாக, எல்ஜி எலக்ட்ரானிக்ஸ் நிறுவனத்திற்கு ஒரு தனிப்பயனாக்கப்பட்ட தீர்வை வழங்கிய EB, இப்போது அதை மற்ற மொபைல் முனைய விற்பனையாளர்களுக்கும் அத்துடன் வயர்லெஸ் ஆபரேட்டர்களுக்கும் வணிக ரீதியாக கிடைக்கச் செய்து வருகிறது."
0,2010 ஆம் ஆண்டில் மெக்சிகோ மற்றும் ஹங்கேரி உள்ளிட்ட எல்கோடெக் நிறுவனத்தின் மற்ற இடங்களிலும் உற்பத்தி விரிவாக்கம் செய்யப்படும்.
0,பிரான்ஸ் நிறுவனம் தனது செயல்பாடுகளை ஒரு தளத்தில் மையப்படுத்தி வருடாந்தம் 1-2 மில்லியன் யூரோக்கள் வரை சேமிப்புகளை ஈட்டுவதாக ரபாலா தெரிவித்துள்ளது.
0,PET பாட்டில்களில் மீண்டும் பயன்படுத்துவது தொடர்ந்து அதிகரித்துள்ளது மற்றும் 2005 ஆம் ஆண்டில் சரிவுக்குப் பிறகு பட்டைகளை இணைக்கும் பயன்பாட்டின் வீதம் மீண்டும் உயர்ந்துள்ளது என்று Petcore முன்பு கூறியது.
0,2006 ஆம் ஆண்டின் இறுதியில் விற்பனை அதிகரிக்கும் என்று எதிர்பார்க்கப்படுகிறது.
0,சடாமாவின் நிகர விற்பனை முந்தைய ஆண்டை விட அதிகமாக இருக்கும்.
0,சிங்கப்பூர் (ஐசிஐஎஸ்) -- (1) கெமிரா மற்றும் இந்திய நீர் உள்கட்டமைப்பு நிறுவனம் (2) ஐவிஆர்சிஎல் ஆகியவை இணைந்து ஒரு கூட்டு முயற்சியை உருவாக்க ஒப்புக் கொண்டன. இதில் இந்தியாவின் ஆந்திரப் பிரதேச மாநிலத்தில் ஒரு புதிய அயராங்கிக் கொயகலன்ட் உற்பத்தி நிலையம் அடங்கும்.
0,"சவுத்ஃபீல்ட், மிச்சென். -- சென்ட்ரல் கார்ப்பரேட் கிரெடிட் யூனியன், ஜூலை மற்றும் நவம்பர் 2008 மாதங்களில் ஏற்பட்டுள்ள அனைத்து சேவைக் கட்டணங்களையும் விலக்கி, உறுப்பினர்களுக்கு மீண்டும் ஒரு மில்லியன் டாலர் மதிப்பீட்டில் பரோட்டன்சி டிவிண்டெண்டுகளை விநியோகிக்கும்."
0,"SRV நிறுவனத்தில் தனது பங்குகளை அதிகரிக்கும், இதனால் 2008 கோடைகாலத்திற்குள், அது பெரும்பான்மைக்கு சொந்தமாக இருக்கும்."
0,"சிஸ்டம்ஸ்டிமி விற்பனை மற்றும் திட்ட வளங்களும் வலுப்படுத்தப்படும், இயக்குனர் பால் ஸ்கோக்பெர்க் கூறினார்."
0,"வானா டால்னி மற்றும் ரெஜினா பால்டிகா ஆகிய இரு நகரங்களின் நீர்ப்புகா கதவுகள், மின்சார அமைப்புகள் முழுமையாக செயல்பட்டு வருவதாக டால்லிங்க் கூறுகிறது."
0,தால்விவாரா தனது முக்கிய நிகல் மற்றும் கோபால்ட் உற்பத்தியில் 100 சதவீதத்திற்கான 10 ஆண்டு ஒப்பந்தத்தை நோரில்ஸ்க் நிக்கலுக்கு உறுதி செய்துள்ளது மற்றும் Nyrstar NV உடன் நீண்ட கால சின்க் ஸ்ட்ரீமிங் ஒப்பந்தத்தை மேற்கொண்டது.
0,2010 ஆம் ஆண்டின் இரண்டாம் காலாண்டில் 3ஜி மற்றும் 2ஜி ஆதரவுடன் 4ஜி மோடம்களின் டெலிவரிகளை TeliaSonera உறுதி செய்துள்ளது.
0,நோக்கியாவின் நெட்வொர்க் வணிகக் குழு மற்றும் நோக்கியாவின் கம்பெனி தொடர்பான செயல்பாடுகள் ஆகியவற்றால் 50 - 50 கூட்டு முயற்சியில் சேர்க்கப்பட்டு 2010 ஆம் ஆண்டுக்குள் 1.5 பில்லியன் யூரோக்கள் (1.9 பில்லியன் டாலர்) மதிப்பிடப்பட்ட சினெர்ஜிகளை உருவாக்கும் என்று நோக்கியா தெரிவித்துள்ளது.
0,"Boomeranger Boats Oy நிறுவனத்தை கையகப்படுத்தியது, நிறுவனங்களை கையகப்படுத்தி அதன் வணிகத்தை மேம்படுத்துவதற்கான Done Solutions மூலோபாயத்திற்கு இணங்க உள்ளது."
0,இந்த நடவடிக்கைகள் ஆண்டுக்கு சுமார் 15-20 மில்லியன் யூரோக்கள் செலவுகளை மிச்சப்படுத்தும் என்று எதிர்பார்க்கப்படுகிறது.
0,அறிவிக்கப்பட்ட மறுசீரமைப்பு நிறுவனத்தின் கடனை கணிசமாகக் குறைக்கும்.
0,2011 ஆம் ஆண்டில் முதல் ஆர்டர்கள் வரும் என்று நிறுவனங்கள் எதிர்பார்க்கின்றன.
0,இந்த நிறுவனம் தனது தயாரிப்புகளை ரஷ்யாவின் பிற பகுதிகளுக்கும் விற்பனை செய்ய எதிர்பார்க்கிறது.
0,இந்த நிறுவனம் இந்த வாடகை ஒப்பந்தங்கள் அருகிலுள்ள பல உற்பத்தி அமைப்புகள் காரணமாக முக்கிய இடங்களாக கருதுகிறது.
0,பிரேசில் மற்றும் உருகேவில் நிறுவனம் நல்ல நிலையில் உள்ளது.
0,"2005 ஆம் ஆண்டின் இதே காலப்பகுதியில் 1,9 மில்லியன் யூரோ இழப்புடன் ஒப்பிடும்போது, இந்த நிறுவனம் 0.4 மில்லியன் யூரோ இழப்பை அறிவிக்கிறது."
0,நிறுவனம் ஒரு பங்குக்கு 0.03 யூரோக்கள் சம்பாதித்ததை விட 0.01 யூரோக்கள் இழப்பு சம்பாதித்ததை (EPS) குறிப்பிட்டுள்ளது.
0,டீசல் விகிதம் உயர்ந்ததாகவே உள்ளது.
0,"இந்த முதலீடு, தேர்ந்தெடுக்கப்பட்ட வளர்ச்சி பிரிவுகளில் கவனம் செலுத்துவதற்கும், நிறுவன கட்டமைப்பை சீராக்குவதற்கும் நிறுவனத்தின் திட்டங்களுக்கு ஏற்ப உள்ளது என்று நிறுவனம் விளக்கியது."
0,"மே 2009 இல் ரெய்சியோவின் மர்கரின் வணிகத்தை விற்று விடுவதன் மூலம், நிறுவனம் தானிய அடிப்படையிலான பொருட்களுக்கு தெளிவான கவனம் செலுத்தியது."
0,நான்காவது காலாண்டில் ரபாலா நிறுவனம் வரிக்கு முன் 1.5 மில்லியன் யூரோ லாபத்தை மீட்டெடுத்தது.
0,இந்த குழுமம் 45 கடைகளை உள்ளடக்கியது.
0,"ISO சான்றிதழ் வாடிக்கையாளர்களுக்கு தரத்தை உறுதி செய்வதில் முன்னேறி வருகிறோம் என்பதை நிரூபிக்கிறது "" என்று கூறியுள்ளார்."
0,நீண்ட கால ஒப்பந்தம் உலகளாவியது.
0,நிர்வாக குழு உறுப்பினர்கள் தற்காலிகமாக 5 சதவீத ஊதியக் குறைப்புடன் சரிசெய்தல் நடவடிக்கைகளுக்கு பங்களிப்பார்கள்.
0,சலுகை சனிக்கிழமை பங்குகளின் மூடல் விலையை விட 24 சதவீத பிரீமியம் ஆகும்.
0,2009 ஆம் ஆண்டின் இறுதியில் தொடங்கிய தேவை மீளுருவாக்கம் 2010 ஜனவரி-மார்ச் மாதங்களில் தொடர்ந்தது.
0,"மருத்துவம் வர்த்தக வணிகத்தை விற்பனை செய்வது, மருந்துகள் மொத்த விற்பனை மற்றும் சில்லறை விற்பனை வணிகங்களில் கவனம் செலுத்துவதற்கான Oriola-KD இன் மூலோபாயத்தை ஆதரிக்கிறது."
0,இந்த விற்பனை 2011 ஆம் ஆண்டில் பின்லாந்து நிறுவனத்திற்கு 22 மில்லியன் யூரோக்கள் வரை வரிக்கு முன்னர் மூலதன லாபம் ஈட்ட வழிவகுக்கும்.
0,"மெட்வெஸ்ஜியோர்கோர்ஸ்க் பகுதியில் உள்ள சோப்புக் கற்கள் வைப்புத்தொகை, துலிக்கிவியின் தற்போதைய இருப்புகளை கணிசமாக அதிகரிக்கும் என்று எதிர்பார்க்கப்படுகிறது."
0,"பின்னர், 2010 ஆம் ஆண்டில் இந்த ஒப்பந்தம் அதன் நிகர விற்பனையில் 150 மில்லியனுக்கும் அதிகமான ஈரோக்களை பங்களிக்கும் என்று மதிப்பிடப்பட்டது."
0,இந்த நடவடிக்கைகள் 2007 ஆம் ஆண்டு முதல் ஆண்டு செலவுகளை 1.5 மில்லியன் யூரோக்களாக சேமிக்கும் என்று எதிர்பார்க்கப்படுகிறது.
0,இதன் மூலம் வருடத்திற்கு சுமார் 3 மில்லியன் யூரோ செலவுகளை மிச்சப்படுத்த முடியும்.
0,"கையகப்படுத்தல் மூலம், சோல்டெக் தனது தீர்வுகளை மைக்ரோசாப்ட் நிறுவனத்தின் டைனமிக்ஸ் வணிக மென்பொருள் தயாரிப்புகளால் விரிவுபடுத்தும்."
0,"இந்த ஒப்பந்தத்தின் கீழ், TietoEnator Blyk க்கு விரிவான பயன்பாடு மற்றும் வணிக செயல்முறை மேலாண்மை சேவைகள் மற்றும் ஒரு தகவல் தொழில்நுட்ப உள்கட்டமைப்பை வழங்கும்."
0,"ஒப்பந்தத்தின் கீழ், கிராம் ஸ்வீடன் மற்றும் அதன் துணை ஒப்பந்தக்காரர் பிரின்கப் ஏபி ஆகியோர் வடக்கு ஸ்வீடனில் உள்ள கிருனாவில் உள்ள LKAB இன் புதிய பெல்லட் தொழிற்சாலையில் அனைத்து தளவாட நிறுவல்களையும் வழங்கும்."
0,வடக்கு நாடுகளில் இதே போன்ற பல பால திட்டங்களில் இருந்து நாம் அனுபவம் பெறலாம்.
0,"இந்த நடவடிக்கை மூலம், நிறுவனம் சுமார் 3 மில்லியன் யூரோக்கள் வருடாந்திர சேமிப்பை இலக்காகக் கொண்டுள்ளது, இதன் பெரும்பகுதி இந்த ஆண்டு நிறைவேற்றப்படும் என்று எதிர்பார்க்கப்படுகிறது."
0,"இந்த கையகப்படுத்துதலுடன், பானோஸ்டாஜா ஓ. ஜே. டிஜிட்டல் அச்சிடலில் நிபுணத்துவம் பெற்ற தனது வணிகத் துறையை மேலும் விரிவுபடுத்துகிறது."
0,"பிரேசிலிய இலாப நோக்கற்ற இடை-வங்கி Camara Interbancaria de Pagamentos CIP, அமெரிக்க வணிக ஒருங்கிணைப்பு தீர்வுகளை வழங்குநரான ஸ்டெர்லிங் காமர்ஸிடமிருந்து தீர்வுகளை வாங்கியுள்ளது, இந்த நிறுவனம் ஒரு அறிக்கையில் தெரிவித்துள்ளது."
0,`` Leipurin என்பது வளர்ந்துவரும் மற்றும் வேகமாக சர்வதேசமயமாக்கப்படும் குழுவாகும்.
